,Unnamed: 0,score,cost,input_tokens,output_tokens,optimizer,optimizer_cost,optimizer_input_tokens,optimizer_output_tokens,benchmark,program
280,280,75.4,0.3730676999999999,736922.0,437549.0,MIPROv2-lite,1.9082416499999968,8418695.0,1440145.0,MMLU,GeneratorCriticRanker
281,281,86.67,0.0132472499999999,68175.0,5035.0,BootstrapFewShot,0.0004866,2260.0,246.0,Iris,CoT
282,282,77.0,0.4526378999999997,4814642.0,4800.0,BootstrapFewShot,0.001755,11508.0,48.0,SWEUnderspecified,Predict
283,283,54.45,0.2404942500000001,1015043.0,210343.0,BootstrapFewShot,0.0030769499999999,9905.0,2652.0,RAGQAArena,Predict
284,284,75.61,0.1198439999999999,233964.0,141377.0,Baseline,0.0,0.0,0.0,HumanEval,GeneratorCriticRanker
285,285,65.8,1.04395815,1499353.0,1366148.0,BootstrapFewShotRandomSearch,17.057387250000005,25882715.0,23689948.0,MATH,GeneratorCriticRanker
286,286,36.2,0.9390018,2069084.0,1183460.0,MIPROv2,8.534979749999978,24132703.0,11071789.0,HotpotQA,GeneratorCriticFuser20
287,287,91.0,0.0,335338.0,49861.0,MIPROv2,0.0,3341981.0,489198.0,Scone,CoT
288,288,78.67,0.01459125,72075.0,6300.0,MIPROv2-lite,0.16608075,739165.0,92010.0,Iris,CoT
289,289,77.47,0.1794898500000002,1334011.0,72991.0,BootstrapFewShot,0.00127935,4153.0,1094.0,IReRa,RAGBasedRank
290,290,65.6,0.18975525,147547.0,279372.0,MIPROv2-lite,1.0712153999999994,2591872.0,1343199.0,MATH,CoT
291,291,43.2,0.1365986999999999,714362.0,51042.0,MIPROv2,1.2889144500000005,8867011.0,488355.0,HotpotQA,RAG
292,292,81.33,0.08145735,423833.0,64156.0,BootstrapFewShot,0.0028502999999999,7150.0,2963.0,Iris,GeneratorCriticRanker
293,293,70.39,0.0264191999999999,168832.0,1824.0,BootstrapFewShotRandomSearch,0.4247507999999998,2767704.0,31944.0,HeartDisease,Predict
294,294,0.5,0.01273005,68495.0,4093.0,MIPROv2,0.1991035499999998,1603198.0,114525.0,HotpotQAConditional,Predict
295,295,0.5,0.0171298499999999,99695.0,3626.0,BootstrapFewShotRandomSearch,0.3230326499999998,1756223.0,99332.0,HotpotQAConditional,Predict
296,296,74.8,0.0,612228.0,65944.0,MIPROv2,0.0,5738684.0,434253.0,MMLU,CoT
297,297,54.47,1.3360194,7835696.0,1016559.0,BootstrapFewShotRandomSearch,13.228814999999983,59040433.0,11630321.0,RAGQAArena,GeneratorCriticFuser
298,298,71.6,0.0813085499999999,866021.0,6001.0,BootstrapFewShotRandomSearch,0.9582076500000014,6512739.0,102204.0,MMLU,Predict
299,299,73.6,0.2203688999999996,760110.0,177382.0,Baseline,0.0,0.0,0.0,MMLU,SimplifiedBaleen
300,300,50.6,0.1231606500000001,239303.0,145442.0,BootstrapFewShotRandomSearch,1.196979899999998,2886258.0,1273402.0,MATH,Predict
301,301,58.57,0.9633118500000002,8030227.0,384763.0,MIPROv2-lite,2.2903824000000004,15861464.0,1238418.0,Judge,GeneratorCriticFuser
302,302,35.4,0.0791200499999999,377339.0,37532.0,MIPROv2-lite,0.2904412499999995,1270959.0,166329.0,HotpotQA,CoT
303,303,10.4,0.0232504499999999,130055.0,6237.0,BootstrapFewShotRandomSearch,0.0460936499999999,247623.0,14917.0,IReRa,Predict
304,304,68.4,1.2880390500000003,2535959.0,1656550.0,MIPROv2,10.955786850000033,23698642.0,20775530.0,MATH,GeneratorCriticFuser
305,305,64.8,0.3601054499999999,1246827.0,289637.0,MIPROv2,3.0233786999999994,20282915.0,2227529.0,RAGQAArena,RAG
306,306,71.6,0.3706454999999998,751922.0,429762.0,Baseline,0.0,0.0,0.0,MMLU,GeneratorCriticFuser
307,307,57.71,0.2396188499999999,2183723.0,54058.0,MIPROv2-lite,0.6145434000000009,4635432.0,162645.0,Judge,CoT
308,308,36.6,0.641287950000001,4159309.0,288474.0,BootstrapFewShotRandomSearch,7.435318499999976,52035394.0,3205205.0,hover,MultiHopSummarize
309,309,35.5,0.1438168500000001,1130679.0,49441.0,BootstrapFewShotRandomSearch,2.2888827,14314538.0,949402.0,HotpotQAConditional,SimplifiedBaleenWithInst
310,310,34.4,0.3849352499999998,1542547.0,350674.0,MIPROv2,3.877747050000007,14248367.0,3841470.0,HotpotQA,GeneratorCriticRanker
311,311,55.91,0.2538691499999995,707057.0,246351.0,MIPROv2,2.471155049999989,7791574.0,2663899.0,RAGQAArena,Predict
312,312,63.33,0.6194608499999994,3664007.0,309889.0,MIPROv2-lite,2.495899800000003,15338428.0,1211210.0,RAGQAArena,SimplifiedBaleen
313,313,0.0,0.0194595,33538.0,26736.0,MIPROv2-lite,2.91358680000002,7586273.0,4189013.0,HotpotQA,GeneratorCriticRanker20
314,314,69.5,0.2311971000000001,2000642.0,4800.0,MIPROv2-lite,1.5445079999999995,13067256.0,36422.0,SWEValidity,Predict
315,315,76.83,0.21267765,815739.0,209712.0,MIPROv2-lite,1.9022882999999984,6182910.0,1978801.0,HumanEval,GeneratorCriticFuser
316,316,3.0,0.0668000999999999,243877.0,53118.0,MIPROv2-lite,0.8964389999999972,4894970.0,486133.0,HotpotQAConditional,SimplifiedBaleen
317,317,73.33,0.1868961000000001,539458.0,222325.0,MIPROv2-lite,2.103385799999997,5064409.0,2604763.0,Iris,GeneratorCriticFuser20
318,318,44.0,0.0569004,116524.0,65703.0,Baseline,0.0,0.0,0.0,Iris,GeneratorCriticRanker
319,319,65.2,1.3861698000000016,2545484.0,1922408.0,MIPROv2,13.908817950000056,22554593.0,22595234.0,MATH,GeneratorCriticRanker
320,320,27.6,0.06387435,111985.0,78461.0,Baseline,0.0,0.0,0.0,MATH,Predict
321,321,85.6,0.5280906000000013,2781748.0,417146.0,BootstrapFewShot,0.0036786,8036.0,4122.0,Scone,GeneratorCriticRanker
322,322,54.3,1.3239038999999997,4433242.0,1314276.0,MIPROv2,12.22452554999995,46971538.0,13235292.0,RAGQAArena,GeneratorCriticFuser
323,323,37.0,0.7689048000000005,6237780.0,260927.0,BootstrapFewShot,0.01350615,52429.0,9403.0,hover,MultiHopSummarize
324,324,0.5,0.0139012499999999,76495.0,4045.0,MIPROv2-lite,0.1880012999999999,984674.0,68184.0,HotpotQAConditional,Predict
325,325,68.8,0.0,1008945.0,281493.0,MIPROv2,0.0,7762104.0,3504924.0,MATH,CoT
326,326,92.0,0.0079250999999999,48750.0,1021.0,BootstrapFewShot,0.0003048,1824.0,52.0,Iris,Predict
327,327,45.39,0.1734583499999999,1357945.0,80987.0,BootstrapFewShot,0.00782655,36377.0,3950.0,HeartDisease,CoTBasedVote
328,328,67.4,0.3093502500000001,1613063.0,295310.0,BootstrapFewShotRandomSearch,3.3129310499999867,8732507.0,3962185.0,MATH,CoT
329,329,45.39,0.0359513999999999,262160.0,19723.0,BootstrapFewShot,0.0018225,8286.0,966.0,HeartDisease,CoT
330,330,36.0,0.0762196499999999,372339.0,33948.0,BootstrapFewShot,0.0012923999999999,5316.0,825.0,HotpotQA,CoT
331,331,57.14,0.8796484500000015,6889615.0,386557.0,BootstrapFewShotRandomSearch,3.8136439499999937,25196885.0,2192676.0,Judge,GeneratorCriticRanker
332,332,57.71,0.2353207499999997,2170073.0,47075.0,BootstrapFewShot,0.0026453999999999,12768.0,1217.0,Judge,CoT
333,333,35.8,0.0,400839.0,40479.0,MIPROv2,0.0,3003448.0,457976.0,HotpotQA,CoT
334,334,88.6,0.4904917500000001,2347057.0,440722.0,MIPROv2,3.7397457000000087,18131818.0,4340619.0,Scone,GeneratorCriticFuser
335,335,79.25,0.1909274999999999,1501842.0,4800.0,MIPROv2-lite,1.4407756499999975,12150087.0,35739.0,SWEUnderspecified,Predict
336,336,70.2,0.06798015,683021.0,6481.0,MIPROv2,0.677885249999999,4988074.0,181658.0,MMLU,Predict
337,337,57.33,0.24372,464780.0,331765.0,MIPROv2,5.500289250000012,11914120.0,7041537.0,Iris,GeneratorCriticFuser20
338,338,46.05,0.1873195499999999,1050869.0,105034.0,MIPROv2-lite,1.3464899999999969,7037988.0,768013.0,HeartDisease,CoTBasedVote
339,339,27.4,0.04298625,251839.0,8684.0,MIPROv2,0.3713573999999995,2306245.0,115760.0,HotpotQA,Predict
340,340,50.19,0.2500502999999999,923498.0,186516.0,BootstrapFewShot,0.0075234,23860.0,6574.0,RAGQAArena,CoT
341,341,10.12,0.04231545,196303.0,21450.0,BootstrapFewShotRandomSearch,0.0790574999999999,321194.0,51464.0,IReRa,CoT
342,342,20.24,4.456456799999999,19720416.0,339452.0,MIPROv2-lite,44.18986320000003,192212692.0,3223495.0,AppWorld,AppWorldReactAugmented
343,343,33.6,0.8832584999999987,2527850.0,1042183.0,BootstrapFewShotRandomSearch,4.133532749999996,32686767.0,12492789.0,HotpotQA,GeneratorCriticRanker20
344,344,66.75,0.3743931000000001,3925842.0,4800.0,BootstrapFewShotRandomSearch,4.957299449999988,48758119.0,69372.0,SWEValidity,Predict
345,345,50.0,0.0368388,269000.0,20756.0,MIPROv2-lite,0.3386290500000005,1663543.0,200256.0,HeartDisease,CoT
346,346,67.76,0.0255683999999999,162600.0,1964.0,MIPROv2,0.3706834499999997,3552959.0,47782.0,HeartDisease,Predict
347,347,28.6,0.3242289,609798.0,387932.0,Baseline,0.0,0.0,0.0,HotpotQA,GeneratorCriticRanker
348,348,79.27,0.0247731,56990.0,27041.0,BootstrapFewShotRandomSearch,0.3808759500000002,1421117.0,338650.0,HumanEval,CoT
349,349,32.0,0.3786064500000006,2009543.0,129825.0,MIPROv2-lite,1.7260636500000015,14229709.0,557440.0,hover,Predict
350,350,63.16,0.0323508,222336.0,20110.0,BootstrapFewShotRandomSearch,0.6508703999999985,3561216.0,363200.0,HeartDisease,CoT
351,351,3.0,0.0722762999999999,292477.0,50095.0,BootstrapFewShotRandomSearch,2.468774849999988,14759487.0,1103542.0,HotpotQAConditional,SimplifiedBaleen
352,352,87.0,0.0500006999999999,309338.0,6000.0,MIPROv2-lite,0.17064465,1019083.0,30004.0,Scone,Predict
353,353,27.2,0.0420586499999999,245839.0,8638.0,BootstrapFewShot,0.0007742999999999,4334.0,207.0,HotpotQA,Predict
354,354,91.2,0.9226776000000002,1963344.0,952176.0,MIPROv2-lite,3.4373061000000056,7488014.0,3414761.0,GSM8K,GeneratorCriticFuser
355,355,91.0,1.256305949999999,3099457.0,1068851.0,MIPROv2,9.709231049999968,21898471.0,9321067.0,GSM8K,GeneratorCriticFuser
356,356,93.0,0.0753993,118090.0,125592.0,Baseline,0.0,0.0,0.0,GSM8K,CoT
357,357,93.8,0.1929854999999999,621090.0,104418.0,BootstrapFewShot,0.0008334,2652.0,726.0,GSM8K,Predict
358,358,92.0,0.7816512000000011,1569016.0,910354.0,BootstrapFewShotRandomSearch,11.602029900000018,27590280.0,10448748.0,GSM8K,GeneratorCriticFuser
359,359,92.4,0.1537761,489590.0,133896.0,MIPROv2,1.4859448499999923,4628879.0,1213867.0,GSM8K,Predict
360,360,90.6,0.52202025,684522.0,804432.0,MIPROv2-lite,3.003699300000017,6431418.0,3077536.0,GSM8K,GeneratorCriticRanker
361,361,91.8,0.0854427,263590.0,76507.0,BootstrapFewShotRandomSearch,1.6995410999999954,5343614.0,1298889.0,GSM8K,Predict
362,362,84.6,0.2143707,706590.0,111085.0,BootstrapFewShot,0.00099315,2797.0,956.0,GSM8K,CoT
363,363,94.0,0.1652697,571590.0,132552.0,MIPROv2,1.5419966999999994,4783411.0,1257600.0,GSM8K,CoT
364,364,85.0,0.09063585,101590.0,135246.0,Baseline,0.0,0.0,0.0,GSM8K,Predict
365,365,93.0,0.677758350000001,1123805.0,848646.0,MIPROv2,8.474766749999983,20534982.0,7804429.0,GSM8K,GeneratorCriticRanker
366,366,94.8,0.2287521,740590.0,124250.0,MIPROv2-lite,0.7018868999999999,2142059.0,481643.0,GSM8K,CoT
367,367,85.4,1.165562849999998,3278067.0,804112.0,BootstrapFewShot,0.0054975,8778.0,6968.0,GSM8K,GeneratorCriticRanker
368,368,90.6,0.5220202499999997,684522.0,804432.0,Baseline,0.0,0.0,0.0,GSM8K,GeneratorCriticRanker
369,369,90.6,1.3385188499999991,3663067.0,944250.0,BootstrapFewShot,0.0060479999999999,8808.0,7878.0,GSM8K,GeneratorCriticFuser
370,370,93.8,0.1948766999999998,635590.0,103545.0,MIPROv2-lite,0.6427409999999993,2048508.0,414340.0,GSM8K,Predict
371,371,94.0,0.1458188999999998,483090.0,122259.0,BootstrapFewShotRandomSearch,1.911478200000003,6123669.0,1429012.0,GSM8K,CoT
372,372,92.2,1.1315473499999982,3049269.0,820939.0,BootstrapFewShotRandomSearch,10.148818800000065,24901739.0,9048999.0,GSM8K,GeneratorCriticRanker
373,373,84.8,0.5624614500000015,687522.0,893411.0,Baseline,0.0,0.0,0.0,GSM8K,GeneratorCriticFuser
374,374,88.2,0.6172492500000002,4721923.0,367884.0,RuleInfer,3.863705699999991,29055558.0,2305748.0,Scone,GeneratorCriticFuser
375,375,63.75,0.9445204500000004,4032687.0,568861.0,Baseline,0.0,0.0,0.0,SWEValidity,GeneratorCriticRanker
376,376,91.2,0.5673967500000003,3918817.0,388229.0,RuleInfer-lite,3.509700000000002,23690120.0,2387546.0,Scone,GeneratorCriticRanker
377,377,56.0,1.0163596500000007,8522511.0,402681.0,RuleInfer,3.026618099999996,25886810.0,1204709.0,Judge,GeneratorCriticFuser
378,378,68.75,2.108199000000005,20196732.0,529218.0,RuleInfer,16.327832849999997,155116691.0,4001162.0,SWEValidity,GeneratorCriticRanker
379,379,28.0,0.8581017000000011,3885670.0,459456.0,Baseline,0.0,0.0,0.0,SWEUnderspecified,GeneratorCriticFuser
380,380,76.75,1.8679487999999984,17367468.0,449813.0,BootstrapFewShot,0.0080212499999999,37295.0,4045.0,SWEUnderspecified,GeneratorCriticRanker
381,381,76.75,1.8572320500000024,17669511.0,450057.0,RuleInfer-lite,14.405306399999985,135854036.0,3391815.0,SWEUnderspecified,GeneratorCriticRanker
382,382,67.25,1.1489281499999993,6940177.0,587068.0,MIPROv2,18.156059549999984,135373121.0,6790371.0,SWEValidity,GeneratorCriticRanker
383,383,63.5,2.017444799999997,17174836.0,720043.0,BootstrapFewShotRandomSearch,22.570447350000048,178369161.0,8289186.0,SWEValidity,GeneratorCriticRanker
384,384,59.0,2.077850999999999,19496124.0,561230.0,RuleInfer-lite,16.091499299999995,150118630.0,4277140.0,SWEValidity,GeneratorCriticRanker
385,385,90.4,0.6158957999999997,4808536.0,359127.0,RuleInfer,3.873763800000002,29490144.0,2258425.0,Scone,GeneratorCriticRanker
386,386,63.75,0.9445204500000004,4032687.0,568861.0,MIPROv2-lite,5.725657800000012,37620560.0,2561511.0,SWEValidity,GeneratorCriticRanker
387,387,80.5,1.1785017000000002,7913878.0,514932.0,MIPROv2-lite,6.260798850000002,47106475.0,2252494.0,SWEUnderspecified,GeneratorCriticFuser
388,388,77.0,1.8604891499999987,17658189.0,454764.0,RuleInfer-lite,14.499419400000006,136176268.0,3437952.0,SWEUnderspecified,GeneratorCriticFuser
389,389,77.25,1.8810742499999984,17372411.0,453285.0,BootstrapFewShot,0.00809625,37443.0,4133.0,SWEUnderspecified,GeneratorCriticFuser
390,390,53.71,0.9747435,8165490.0,377344.0,RuleInfer-lite,2.908163549999997,24895653.0,1136914.0,Judge,GeneratorCriticFuser
391,391,74.67,0.09922275,664545.0,70371.0,RuleInfer,0.8421727500000008,5395929.0,574527.0,Iris,GeneratorCriticFuser
392,392,35.4,0.5488312500000001,4116567.0,332697.0,RuleInfer,3.39052245000001,25374211.0,1996214.0,HotpotQA,GeneratorCriticRanker
393,393,35.0,0.4807672500000004,3424135.0,309837.0,RuleInfer-lite,2.9563857000000064,20860022.0,1878832.0,HotpotQA,GeneratorCriticFuser
394,394,76.75,1.9284039000000008,18213202.0,484626.0,RuleInfer,14.958588149999944,140284857.0,3672246.0,SWEUnderspecified,GeneratorCriticRanker
395,395,70.67,0.08003115,395733.0,66852.0,RuleInfer-lite,0.7049825999999995,3245039.0,565560.0,Iris,GeneratorCriticFuser
396,396,34.0,0.5316665999999999,4108540.0,302768.0,RuleInfer,3.271430100000003,25154730.0,1828213.0,HotpotQA,GeneratorCriticFuser
397,397,84.5,1.1489587499999987,7761817.0,498717.0,MIPROv2,17.015437950000035,125487153.0,6220491.0,SWEUnderspecified,GeneratorCriticFuser
398,398,82.0,0.997862699999998,5955706.0,474738.0,BootstrapFewShotRandomSearch,19.83996990000011,154233698.0,6898016.0,SWEUnderspecified,GeneratorCriticFuser
399,399,88.4,0.5405884499999996,3813911.0,358703.0,RuleInfer-lite,3.386727449999978,23447655.0,2237176.0,Scone,GeneratorCriticFuser
400,400,36.2,0.4931662499999994,3468139.0,320717.0,RuleInfer-lite,3.037141949999997,21040581.0,1950366.0,HotpotQA,GeneratorCriticRanker
401,401,77.25,1.8386728500000007,17196083.0,467178.0,RuleInfer,14.364324900000032,132590610.0,3524841.0,SWEUnderspecified,GeneratorCriticFuser
402,402,58.0,2.065193250000002,19157567.0,563525.0,BootstrapFewShot,0.0152902499999999,61503.0,10108.0,SWEValidity,GeneratorCriticRanker
403,403,79.0,0.8465973000000014,3870870.0,444558.0,Baseline,0.0,0.0,0.0,SWEUnderspecified,GeneratorCriticRanker
404,404,58.86,0.9880921499999984,8379885.0,385913.0,RuleInfer,2.928338549999995,24941225.0,1166186.0,Judge,GeneratorCriticRanker
405,405,72.0,0.0889108499999999,609027.0,57848.0,RuleInfer-lite,0.7432834500000001,4870451.0,491703.0,Iris,GeneratorCriticRanker
406,406,65.33,0.1046669999999999,722604.0,70610.0,RuleInfer,0.8406602999999995,5720426.0,536306.0,Iris,GeneratorCriticRanker
407,407,79.0,0.8465973000000016,3870870.0,444558.0,MIPROv2-lite,5.996981400000007,44440832.0,2152793.0,SWEUnderspecified,GeneratorCriticRanker
408,408,50.57,0.95854095,8093709.0,365693.0,RuleInfer-lite,2.8653391499999947,24693561.0,1105839.0,Judge,GeneratorCriticRanker
409,409,81.5,0.9475427999999996,5373448.0,485748.0,BootstrapFewShotRandomSearch,19.91037945000014,159473567.0,6521190.0,SWEUnderspecified,GeneratorCriticRanker
410,410,80.5,1.2574462499999983,9224683.0,479925.0,MIPROv2,15.350499600000038,106995760.0,6101066.0,SWEUnderspecified,GeneratorCriticRanker
